Date,price
1/6/16,117.68
1/5/16,107.660004
1/4/16,109.959999
12/31/15,114.379997
12/30/15,116.709999
12/29/15,119.120003
12/28/15,117.110001
12/24/15,117.330002
12/23/15,118.160004
12/22/15,116.239998
12/21/15,116.629997
12/18/15,118.019997
12/17/15,122.510002
12/16/15,122.639999
12/15/15,118.599998
12/14/15,120.669998
12/11/15,118.910004
12/10/15,122.910004
12/9/15,124.199997
12/8/15,126.980003
12/7/15,125.360001
12/4/15,130.929993
12/3/15,126.809998
12/2/15,128.929993
12/1/15,125.370003
11/30/15,123.330002
11/27/15,125.440002
11/25/15,124.160004
11/24/15,123.309998
11/23/15,125.029999
11/20/15,123.839996
11/19/15,120.220001
11/18/15,120.629997
11/17/15,117.099998
11/16/15,111.349998
11/13/15,103.650002
11/12/15,108.919998
11/11/15,112.860001
11/10/15,112.699997
11/9/15,109.860001
11/6/15,114.059998
11/5/15,113.5
11/4/15,114.050003
11/3/15,109.739998
11/2/15,107.639999
10/30/15,108.379997
10/29/15,105.120003
10/28/15,105.800003
10/27/15,103.07
10/26/15,103.040001
10/23/15,100.040001
